PERMNO,date,COMNAM,PRC,VOL,RET,SHROUT,sprtrn
90319,20100128,GOOGLE INC,534.28998,3519740,-0.014407,243611,-0.011818
90319,20100129,GOOGLE INC,529.94397,4504677,-0.008134,243873,-0.009829
90319,20100201,GOOGLE INC,533.02002,2460877,0.005804,243873,0.014266
90319,20100202,GOOGLE INC,531.12000,4328060,-0.003565,243873,0.012973
90319,20100203,GOOGLE INC,540.82001,3243932,0.018263,243873,-0.005474
90319,20100204,GOOGLE INC,526.77802,3702718,-0.025964,243873,-0.031141
90319,20100205,GOOGLE INC,531.28998,3467523,0.008565,243873,0.002897
90319,20100208,GOOGLE INC,533.46997,2916368,0.004103,243873,-0.008863
90319,20100209,GOOGLE INC,536.44000,3055620,0.005567,243873,0.013040
90319,20100210,GOOGLE INC,534.44501,2873256,-0.003719,243873,-0.002233
90319,20100211,GOOGLE INC,536.40002,2623531,0.003658,243873,0.009680
90319,20100212,GOOGLE INC,533.12000,2476787,-0.006115,243873,-0.002745
90319,20100216,GOOGLE INC,541.29999,3867691,0.015344,243873,0.018001
90319,20100217,GOOGLE INC,538.20697,2224509,-0.005714,244139,0.004238
90319,20100218,GOOGLE INC,543.21997,2582002,0.009314,244139,0.006585
90319,20100219,GOOGLE INC,540.76300,2801088,-0.004523,244139,0.002187
90319,20100222,GOOGLE INC,542.79999,2314094,0.003767,244139,-0.001046
90319,20100223,GOOGLE INC,535.07001,3070889,-0.014241,244139,-0.012103
90319,20100224,GOOGLE INC,531.46997,2517475,-0.006728,244139,0.009720
90319,20100225,GOOGLE INC,526.42999,3601679,-0.009483,244139,-0.002081
90319,20100226,GOOGLE INC,526.79999,2203945,0.000703,244139,0.001405
90319,20100301,GOOGLE INC,532.69000,2399220,0.011181,244139,0.010159
90319,20100302,GOOGLE INC,541.06000,4587751,0.015713,244139,0.002330
90319,20100303,GOOGLE INC,545.32001,3288617,0.007873,244139,0.000429
90319,20100304,GOOGLE INC,554.59003,3402442,0.016999,244139,0.003736
90319,20100305,GOOGLE INC,564.21002,4182152,0.017346,244139,0.014008
90319,20100308,GOOGLE INC,562.47998,2557563,-0.003066,244139,-0.000176
90319,20100309,GOOGLE INC,560.19000,3382729,-0.004071,244139,0.001713
90319,20100310,GOOGLE INC,576.45001,5998562,0.029026,244139,0.004525
90319,20100311,GOOGLE INC,581.14001,4541908,0.008136,244139,0.004042
90319,20100312,GOOGLE INC,579.53998,2958490,-0.002753,244139,-0.000217
90319,20100315,GOOGLE INC,563.17999,5014103,-0.028229,244139,0.000452
90319,20100316,GOOGLE INC,565.20001,3628148,0.003587,244139,0.007779
90319,20100317,GOOGLE INC,565.56000,3509807,0.000637,244139,0.005822
90319,20100318,GOOGLE INC,566.40002,1930422,0.001485,244139,-0.000326
90319,20100319,GOOGLE INC,560.00000,5109351,-0.011299,244139,-0.005087
90319,20100322,GOOGLE INC,557.50000,4274216,-0.004464,244139,0.005095
90319,20100323,GOOGLE INC,549.00000,5804641,-0.015247,244139,0.007171
90319,20100324,GOOGLE INC,557.33002,6915064,0.015173,244139,-0.005493
90319,20100325,GOOGLE INC,562.88000,4195534,0.009958,244139,-0.001704
90319,20100326,GOOGLE INC,562.69000,2853866,-0.000338,244139,0.000738
90319,20100329,GOOGLE INC,562.45001,3236455,-0.000427,244139,0.005683
90319,20100330,GOOGLE INC,566.71002,2168263,0.007574,244139,0.000043
90319,20100331,GOOGLE INC,567.12000,3201384,0.000723,244843,-0.003273
90319,20100401,GOOGLE INC,568.79999,2314315,0.002962,244843,0.007414
90319,20100405,GOOGLE INC,571.01001,2019449,0.003885,244843,0.007928
90319,20100406,GOOGLE INC,568.21997,2191036,-0.004886,244843,0.001684
90319,20100407,GOOGLE INC,563.53998,2713385,-0.008236,244843,-0.005877
90319,20100408,GOOGLE INC,567.48999,2113198,0.007009,244843,0.003374
90319,20100409,GOOGLE INC,566.21997,2188696,-0.002238,244843,0.006684
90319,20100412,GOOGLE INC,572.72998,2490224,0.011497,244843,0.001767
90319,20100413,GOOGLE INC,586.77002,4137454,0.024514,244843,0.000685
90319,20100414,GOOGLE INC,589.00000,3626602,0.003800,244843,0.011150
90319,20100415,GOOGLE INC,595.29999,7310726,0.010696,244843,0.000843
90319,20100416,GOOGLE INC,550.14502,12902721,-0.075852,244843,-0.016127
90319,20100419,GOOGLE INC,550.09998,4153601,-0.000082,244843,0.004521
90319,20100420,GOOGLE INC,555.03998,3182672,0.008980,244843,0.008058
90319,20100421,GOOGLE INC,554.29999,2565555,-0.001333,244843,-0.001019
90319,20100422,GOOGLE INC,547.06000,3509088,-0.013062,244843,0.002264
90319,20100423,GOOGLE INC,544.98999,2266364,-0.003784,244843,0.007124
90319,20100426,GOOGLE INC,531.64001,4651555,-0.024496,244843,-0.004296
90319,20100427,GOOGLE INC,529.06000,4131643,-0.004853,244843,-0.023382
90319,20100428,GOOGLE INC,529.19000,3647054,0.000246,244843,0.006463
90319,20100429,GOOGLE INC,532.00000,3278404,0.005310,244843,0.012943
90319,20100430,GOOGLE INC,525.69501,2665346,-0.011851,245600,-0.016648
90319,20100503,GOOGLE INC,530.59998,2022075,0.009330,245600,0.013121
90319,20100504,GOOGLE INC,506.37000,6464583,-0.045665,245600,-0.023838
90319,20100505,GOOGLE INC,509.76001,4862627,0.006695,245600,-0.006561
90319,20100506,GOOGLE INC,498.67001,5438207,-0.021755,245600,-0.032378
90319,20100507,GOOGLE INC,493.14001,5455368,-0.011089,245600,-0.015308
90319,20100510,GOOGLE INC,521.65002,4476557,0.057813,245600,0.043974
90319,20100511,GOOGLE INC,509.04999,3570321,-0.024154,245600,-0.003397
90319,20100512,GOOGLE INC,505.39001,4114669,-0.007190,245600,0.013740
90319,20100513,GOOGLE INC,510.88000,3573869,0.010863,245600,-0.012145
90319,20100514,GOOGLE INC,507.53000,4412961,-0.006557,245600,-0.018800
90319,20100517,GOOGLE INC,507.97000,2998573,0.000867,245600,0.001109
90319,20100518,GOOGLE INC,498.37000,3047409,-0.018899,245600,-0.014196
90319,20100519,GOOGLE INC,494.42999,3715111,-0.007906,245600,-0.005130
90319,20100520,GOOGLE INC,475.01001,5297738,-0.039278,245600,-0.038976
90319,20100521,GOOGLE INC,472.04999,10202528,-0.006231,245600,0.015024
90319,20100524,GOOGLE INC,477.16000,4648996,0.010825,245600,-0.012908
90319,20100525,GOOGLE INC,477.07001,3282193,-0.000189,245600,0.000354
90319,20100526,GOOGLE INC,475.47000,3789142,-0.003354,245600,-0.005661
90319,20100527,GOOGLE INC,490.45999,3061965,0.031527,245600,0.032876
90319,20100528,GOOGLE INC,485.63000,3125246,-0.009848,245600,-0.012375
90319,20100601,GOOGLE INC,482.37000,2903392,-0.006713,245600,-0.017165
90319,20100602,GOOGLE INC,493.37000,2726586,0.022804,245600,0.025843
90319,20100603,GOOGLE INC,505.60001,3918277,0.024789,245600,0.004051
90319,20100604,GOOGLE INC,498.72000,4155510,-0.013608,245600,-0.034411
90319,20100607,GOOGLE INC,485.51999,3889351,-0.026468,245600,-0.013532
90319,20100608,GOOGLE INC,484.78000,2889093,-0.001524,245600,0.010976
90319,20100609,GOOGLE INC,474.01999,2969394,-0.022196,245600,-0.005942
90319,20100610,GOOGLE INC,487.01001,2805745,0.027404,245600,0.029507
90319,20100611,GOOGLE INC,488.50000,1946511,0.003059,245600,0.004380
90319,20100614,GOOGLE INC,483.19000,2213982,-0.010870,245600,-0.001805
90319,20100615,GOOGLE INC,497.98999,5512603,0.030630,245600,0.023494
90319,20100616,GOOGLE INC,501.26999,2453150,0.006586,245600,-0.000556
90319,20100617,GOOGLE INC,500.07999,2160195,-0.002374,245600,0.001283
90319,20100618,GOOGLE INC,500.03000,3053019,-0.000100,245600,0.001317
90319,20100621,GOOGLE INC,488.56000,3216315,-0.022939,245600,-0.003857
90319,20100622,GOOGLE INC,486.25000,2402351,-0.004728,245600,-0.016071
90319,20100623,GOOGLE INC,482.04999,2216237,-0.008638,245600,-0.002985
90319,20100624,GOOGLE INC,475.10001,2079754,-0.014418,245600,-0.016803
90319,20100625,GOOGLE INC,472.67999,2423020,-0.005094,245600,0.002859
90319,20100628,GOOGLE INC,472.07999,1928068,-0.001269,245600,-0.002034
90319,20100629,GOOGLE INC,454.26001,3840139,-0.037748,245600,-0.031017
90319,20100630,GOOGLE INC,444.95001,3898400,-0.020495,246165,-0.010113
90319,20100701,GOOGLE INC,439.48999,3817777,-0.012271,246165,-0.003240
90319,20100702,GOOGLE INC,436.54999,2113039,-0.006690,246165,-0.004662
90319,20100706,GOOGLE INC,436.07001,2787325,-0.001099,246165,0.005359
90319,20100707,GOOGLE INC,450.20001,3408909,0.032403,246165,0.031331
90319,20100708,GOOGLE INC,456.56000,2875433,0.014127,246165,0.009413
90319,20100709,GOOGLE INC,467.48999,4693297,0.023940,246165,0.007204
90319,20100712,GOOGLE INC,475.82999,3589754,0.017840,246165,0.000733
90319,20100713,GOOGLE INC,489.20001,4317127,0.028098,246165,0.015379
90319,20100714,GOOGLE INC,491.33600,3363908,0.004366,246165,-0.000155
90319,20100715,GOOGLE INC,494.01999,5345697,0.005463,246165,0.001196
90319,20100716,GOOGLE INC,459.60501,8453279,-0.069663,246165,-0.028820
90319,20100719,GOOGLE INC,466.17999,4863909,0.014306,246165,0.005982
90319,20100720,GOOGLE INC,481.59000,4351047,0.033056,246165,0.011417
90319,20100721,GOOGLE INC,477.50000,3524062,-0.008493,246165,-0.012820
90319,20100722,GOOGLE INC,484.81000,2355461,0.015309,246165,0.022513
90319,20100723,GOOGLE INC,490.06000,2458415,0.010829,246165,0.008220
90319,20100726,GOOGLE INC,488.97000,2159127,-0.002224,246464,0.011200
90319,20100727,GOOGLE INC,492.63000,2648027,0.007485,246464,-0.001049
90319,20100728,GOOGLE INC,484.35001,2709902,-0.016808,246464,-0.006922
90319,20100729,GOOGLE INC,484.98999,2899127,0.001321,246464,-0.004159
90319,20100730,GOOGLE INC,484.85001,2334888,-0.000289,246464,0.000064
90319,20100802,GOOGLE INC,490.41000,2047189,0.011467,246464,0.022023
90319,20100803,GOOGLE INC,489.82999,1946431,-0.001183,246464,-0.004796
90319,20100804,GOOGLE INC,506.32001,4120546,0.033665,246464,0.006051
90319,20100805,GOOGLE INC,508.10001,2645967,0.003516,246464,-0.001269
90319,20100806,GOOGLE INC,500.22000,3564225,-0.015509,246464,-0.003704
90319,20100809,GOOGLE INC,505.35001,2033065,0.010255,246464,0.005483
90319,20100810,GOOGLE INC,503.70999,2259166,-0.003245,246464,-0.005967
90319,20100811,GOOGLE INC,491.73999,2459976,-0.023764,246464,-0.028179
90319,20100812,GOOGLE INC,492.01001,2358833,0.000549,246464,-0.005379
90319,20100813,GOOGLE INC,486.35001,2097972,-0.011504,246464,-0.004024
90319,20100816,GOOGLE INC,485.59000,1431874,-0.001563,246464,0.000120
90319,20100817,GOOGLE INC,490.51999,2099033,0.010153,246464,0.012192
90319,20100818,GOOGLE INC,482.14999,2929149,-0.017064,246464,0.001483
90319,20100819,GOOGLE INC,467.97000,4299423,-0.029410,246464,-0.016935
90319,20100820,GOOGLE INC,462.01999,4254002,-0.012715,246464,-0.003663
90319,20100823,GOOGLE INC,464.07001,3201506,0.004437,246464,-0.004040
90319,20100824,GOOGLE INC,451.39001,3017466,-0.027323,246464,-0.014512
90319,20100825,GOOGLE INC,454.62000,2798319,0.007156,246464,0.003289
90319,20100826,GOOGLE INC,450.98001,1951866,-0.008007,246464,-0.007685
90319,20100827,GOOGLE INC,458.82999,2501214,0.017406,246464,0.016587
90319,20100830,GOOGLE INC,452.69000,1352273,-0.013382,246464,-0.014719
90319,20100831,GOOGLE INC,450.01999,2095728,-0.005898,246464,0.000391
90319,20100901,GOOGLE INC,460.33499,3453091,0.022921,246464,0.029505
90319,20100902,GOOGLE INC,463.17999,1828921,0.006180,246464,0.009081
90319,20100903,GOOGLE INC,470.29999,2734514,0.015372,246464,0.013219
90319,20100907,GOOGLE INC,464.39999,1845693,-0.012545,246464,-0.011471
90319,20100908,GOOGLE INC,470.57999,2586596,0.013307,246464,0.006439
90319,20100909,GOOGLE INC,476.17999,2624416,0.011900,246464,0.004832
90319,20100910,GOOGLE INC,476.14001,2121147,-0.000084,246464,0.004863
90319,20100913,GOOGLE INC,482.26999,2434126,0.012874,246464,0.011131
90319,20100914,GOOGLE INC,480.42999,2396627,-0.003815,246464,-0.000713
90319,20100915,GOOGLE INC,480.64001,2593326,0.000437,246464,0.003541
90319,20100916,GOOGLE INC,481.06000,2136097,0.000874,246464,-0.000364
90319,20100917,GOOGLE INC,490.14999,5939317,0.018896,246464,0.000827
90319,20100920,GOOGLE INC,508.28000,4766240,0.036989,246464,0.015210
90319,20100921,GOOGLE INC,513.46002,4785742,0.010191,246464,-0.002564
90319,20100922,GOOGLE INC,516.00000,2731581,0.004947,246464,-0.004825
90319,20100923,GOOGLE INC,513.47998,2508065,-0.004884,246464,-0.008331
90319,20100924,GOOGLE INC,527.28998,3569676,0.026895,246464,0.021194
90319,20100927,GOOGLE INC,530.40997,3399639,0.005917,246464,-0.005667
90319,20100928,GOOGLE INC,527.16998,3887136,-0.006108,246464,0.004850
90319,20100929,GOOGLE INC,527.69000,2313286,0.000986,246464,-0.002588
90319,20100930,GOOGLE INC,525.78998,3501104,-0.003601,247489,-0.003084
90319,20101001,GOOGLE INC,525.62000,2418566,-0.000323,247489,0.004416
90319,20101004,GOOGLE INC,522.34998,2121809,-0.006221,247489,-0.008035
90319,20101005,GOOGLE INC,538.22998,3831901,0.030401,247489,0.020861
90319,20101006,GOOGLE INC,534.34998,2965203,-0.007209,247489,-0.000672
90319,20101007,GOOGLE INC,530.01001,2558662,-0.008122,247489,-0.001647
90319,20101008,GOOGLE INC,536.34998,3076397,0.011962,247489,0.006122
90319,20101011,GOOGLE INC,538.84003,2855887,0.004643,247489,0.000146
90319,20101012,GOOGLE INC,541.39001,4018005,0.004732,247489,0.003819
90319,20101013,GOOGLE INC,543.29999,3327981,0.003528,247489,0.007121
90319,20101014,GOOGLE INC,540.92999,7227049,-0.004362,247489,-0.003641
90319,20101015,GOOGLE INC,601.45001,15756835,0.111881,247489,0.002028
90319,20101018,GOOGLE INC,617.71002,7541472,0.027035,247489,0.007244
90319,20101019,GOOGLE INC,607.83002,4895293,-0.015995,247489,-0.015877
90319,20101020,GOOGLE INC,607.97998,3798159,0.000247,247489,0.010524
90319,20101021,GOOGLE INC,611.98999,3199666,0.006596,247489,0.001774
90319,20101022,GOOGLE INC,612.53003,2428587,0.000882,247489,0.002389
90319,20101025,GOOGLE INC,616.50000,3337055,0.006481,248407,0.002147
90319,20101026,GOOGLE INC,618.59998,2714530,0.003406,248407,0.000017
90319,20101027,GOOGLE INC,616.46997,2365275,-0.003443,248407,-0.002691
90319,20101028,GOOGLE INC,618.58002,2365484,0.003423,248407,0.001125
90319,20101029,GOOGLE INC,613.70001,2448403,-0.007889,248407,-0.000439
90319,20101101,GOOGLE INC,615.00000,3331657,0.002118,248407,0.000947
90319,20101102,GOOGLE INC,615.59998,2193718,0.000976,248407,0.007759
90319,20101103,GOOGLE INC,620.17999,3669405,0.007440,248407,0.003678
90319,20101104,GOOGLE INC,624.27002,3809194,0.006595,248407,0.019283
90319,20101105,GOOGLE INC,625.08002,1957273,0.001298,248407,0.003923
90319,20101108,GOOGLE INC,626.77002,2277611,0.002704,248407,-0.002121
90319,20101109,GOOGLE INC,624.82001,2417944,-0.003111,248407,-0.008052
90319,20101110,GOOGLE INC,622.88000,2713948,-0.003105,248407,0.004376
90319,20101111,GOOGLE INC,617.19000,2426109,-0.009135,248407,-0.004242
90319,20101112,GOOGLE INC,603.28998,3720688,-0.022521,248407,-0.011808
90319,20101115,GOOGLE INC,595.46997,3794302,-0.012962,248407,-0.001217
90319,20101116,GOOGLE INC,583.71997,3603339,-0.019732,248407,-0.016205
90319,20101117,GOOGLE INC,583.54999,2656300,-0.000291,248407,0.000212
90319,20101118,GOOGLE INC,596.56000,2797032,0.022295,248407,0.015357
90319,20101119,GOOGLE INC,590.83002,2505150,-0.009605,248407,0.002540
90319,20101122,GOOGLE INC,591.21997,2394165,0.000660,248407,-0.001575
90319,20101123,GOOGLE INC,583.01001,2357362,-0.013886,248407,-0.014284
90319,20101124,GOOGLE INC,594.96997,2625783,0.020514,248407,0.014923
90319,20101126,GOOGLE INC,590.00000,1393765,-0.008353,248407,-0.007469
90319,20101129,GOOGLE INC,582.10999,3089646,-0.013373,248407,-0.001379
90319,20101130,GOOGLE INC,555.71002,7589191,-0.045352,248407,-0.006070
90319,20101201,GOOGLE INC,564.34998,4074344,0.015548,248407,0.021617
90319,20101202,GOOGLE INC,571.82001,2762261,0.013237,248407,0.012818
90319,20101203,GOOGLE INC,573.00000,2789075,0.002064,248407,0.002603
90319,20101206,GOOGLE INC,578.35999,2279806,0.009354,248407,-0.001298
90319,20101207,GOOGLE INC,587.14001,3310174,0.015181,248407,0.000515
90319,20101208,GOOGLE INC,590.53998,1905290,0.005791,248407,0.003702
90319,20101209,GOOGLE INC,591.50000,2030595,0.001626,248407,0.003843
90319,20101210,GOOGLE INC,592.21002,1818066,0.001200,248407,0.006002
90319,20101213,GOOGLE INC,594.62000,2591004,0.004069,248407,0.000048
90319,20101214,GOOGLE INC,594.90997,1789442,0.000488,248407,0.000911
90319,20101215,GOOGLE INC,590.29999,2353545,-0.007749,248407,-0.005122
90319,20101216,GOOGLE INC,591.71002,1754593,0.002389,248407,0.006185
90319,20101217,GOOGLE INC,590.79999,3197268,-0.001538,248407,0.000837
90319,20101220,GOOGLE INC,595.06000,2132876,0.007211,248407,0.002548
90319,20101221,GOOGLE INC,603.07001,2002089,0.013461,248407,0.006030
90319,20101222,GOOGLE INC,605.48999,1297227,0.004013,248407,0.003380
90319,20101223,GOOGLE INC,604.22998,1203828,-0.002081,248407,-0.001644
90319,20101227,GOOGLE INC,602.38000,1303611,-0.003062,248407,0.000613
90319,20101228,GOOGLE INC,598.91998,1152869,-0.005744,248407,0.000771
90319,20101229,GOOGLE INC,601.00000,1096824,0.003473,248407,0.001009
90319,20101230,GOOGLE INC,598.85999,1081045,-0.003561,248407,-0.001508
90319,20101231,GOOGLE INC,593.96997,1639338,-0.008166,243611,-0.000191
90319,20110103,GOOGLE INC,604.34998,2549946,0.017476,243611,0.011315
90319,20110104,GOOGLE INC,602.12000,1956564,-0.003690,243611,-0.001313
90319,20110105,GOOGLE INC,609.07001,2726188,0.011543,243611,0.005007
90319,20110106,GOOGLE INC,613.50000,2236749,0.007273,243611,-0.002123
90319,20110107,GOOGLE INC,616.44000,2267159,0.004792,243611,-0.001845
90319,20110110,GOOGLE INC,614.21002,1716354,-0.003618,243611,-0.001376
90319,20110111,GOOGLE INC,616.01001,1579360,0.002931,243611,0.003725
90319,20110112,GOOGLE INC,616.87000,1780974,0.001396,243611,0.009008
90319,20110113,GOOGLE INC,616.69000,1467393,-0.000292,243611,-0.001711
90319,20110114,GOOGLE INC,624.17999,2569949,0.012145,243611,0.007385
90319,20110118,GOOGLE INC,639.63000,3990705,0.024752,243611,0.001376
90319,20110119,GOOGLE INC,631.75000,3647165,-0.012320,243611,-0.010116
90319,20110120,GOOGLE INC,626.77002,5994539,-0.007883,243611,-0.001295
90319,20110121,GOOGLE INC,611.83002,9485122,-0.023836,243611,0.002414
90319,20110124,GOOGLE INC,611.08002,4935257,-0.001226,243611,0.005836
90319,20110125,GOOGLE INC,619.90997,3915421,0.014450,243611,0.000263
90319,20110126,GOOGLE INC,616.50000,2233581,-0.005501,243611,0.004221
90319,20110127,GOOGLE INC,616.78998,2181688,0.000470,243611,0.002244
90319,20110128,GOOGLE INC,600.98999,4523611,-0.025616,243611,-0.017852
90319,20110131,GOOGLE INC,600.35999,3030984,-0.001048,250869,0.007663
90319,20110201,GOOGLE INC,611.03998,2989087,0.017789,250869,0.016694
90319,20110202,GOOGLE INC,612.00000,1916035,0.001571,250869,-0.002723
90319,20110203,GOOGLE INC,610.15002,1668405,-0.003023,250869,0.002354
90319,20110204,GOOGLE INC,610.97998,1729639,0.001360,250869,0.002884
90319,20110207,GOOGLE INC,614.29498,2083661,0.005426,250869,0.006240
90319,20110208,GOOGLE INC,618.38000,2004182,0.006650,250869,0.004185
90319,20110209,GOOGLE INC,616.50000,2238518,-0.003040,250869,-0.002786
90319,20110210,GOOGLE INC,616.44000,2654301,-0.000097,250869,0.000750
90319,20110211,GOOGLE INC,624.50000,3013556,0.013075,250869,0.005507
90319,20110214,GOOGLE INC,628.15002,2429877,0.005845,250869,0.002385
90319,20110215,GOOGLE INC,624.15002,2291368,-0.006368,250869,-0.003235
90319,20110216,GOOGLE INC,624.21997,1905103,0.000112,250869,0.006257
90319,20110217,GOOGLE INC,625.26001,1700310,0.001666,250869,0.003076
90319,20110218,GOOGLE INC,630.08002,3463419,0.007709,250869,0.001925
90319,20110222,GOOGLE INC,610.21002,4078303,-0.031536,250869,-0.020529
90319,20110223,GOOGLE INC,611.32001,3242311,0.001819,250869,-0.006112
90319,20110224,GOOGLE INC,608.82001,3048086,-0.004090,250869,-0.000994
90319,20110225,GOOGLE INC,610.03998,2189904,0.002004,250869,0.010550
90319,20110228,GOOGLE INC,613.40002,2483265,0.005508,250869,0.005561
90319,20110301,GOOGLE INC,600.76001,3602836,-0.020606,250869,-0.015740
90319,20110302,GOOGLE INC,600.78998,2243440,0.000050,250869,0.001615
90319,20110303,GOOGLE INC,609.56000,2165827,0.014597,250869,0.017219
90319,20110304,GOOGLE INC,600.62000,3289427,-0.014666,250869,-0.007378
90319,20110307,GOOGLE INC,591.65997,3822225,-0.014918,250869,-0.008341
90319,20110308,GOOGLE INC,592.31000,2519695,0.001099,250869,0.008923
90319,20110309,GOOGLE INC,591.77002,2350192,-0.000912,250869,-0.001362
90319,20110310,GOOGLE INC,580.29999,3374405,-0.019383,250869,-0.018871
90319,20110311,GOOGLE INC,576.71002,3293261,-0.006186,250869,0.007080
90319,20110314,GOOGLE INC,569.98999,3045036,-0.011652,250869,-0.006049
90319,20110315,GOOGLE INC,569.56000,4309021,-0.000754,250869,-0.011200
90319,20110316,GOOGLE INC,557.09998,4176175,-0.021877,250869,-0.019495
90319,20110317,GOOGLE INC,561.35999,3465809,0.007647,250869,0.013398
90319,20110318,GOOGLE INC,561.06000,3507549,-0.000534,250869,0.004302
90319,20110321,GOOGLE INC,576.50000,3230893,0.027519,250869,0.014994
90319,20110322,GOOGLE INC,577.32001,2046154,0.001422,250869,-0.003551
90319,20110323,GOOGLE INC,582.15997,1998330,0.008384,250869,0.002914
90319,20110324,GOOGLE INC,586.89001,2297306,0.008125,250869,0.009341
90319,20110325,GOOGLE INC,579.73999,3085856,-0.012183,250869,0.003161
90319,20110328,GOOGLE INC,575.35999,2375021,-0.007555,250869,-0.002748
90319,20110329,GOOGLE INC,581.72998,1766039,0.011071,250869,0.007060
90319,20110330,GOOGLE INC,581.84003,1548495,0.000189,250869,0.006685
90319,20110331,GOOGLE INC,586.76001,2189486,0.008456,252670,-0.001829
90319,20110401,GOOGLE INC,591.79999,2835614,0.008590,252670,0.004963
90319,20110404,GOOGLE INC,587.67999,2211884,-0.006962,252672,0.000345
90319,20110405,GOOGLE INC,569.09003,6365416,-0.031633,252672,-0.000180
90319,20110406,GOOGLE INC,574.17999,2915299,0.008944,252672,0.002184
90319,20110407,GOOGLE INC,580.00000,2714365,0.010136,252672,-0.001520
90319,20110408,GOOGLE INC,578.15997,2074755,-0.003172,252672,-0.004004
90319,20110411,GOOGLE INC,577.37000,2053239,-0.001366,252672,-0.002793
90319,20110412,GOOGLE INC,570.60999,2302265,-0.011708,252672,-0.007777
90319,20110413,GOOGLE INC,576.28003,2246707,0.009937,252672,0.000190
90319,20110414,GOOGLE INC,578.51001,6061264,0.003870,252672,0.000084
90319,20110415,GOOGLE INC,530.70001,14966576,-0.082643,252672,0.003925
90319,20110418,GOOGLE INC,526.84003,5407179,-0.007273,252672,-0.011018
90319,20110419,GOOGLE INC,521.53003,2931068,-0.010079,252672,0.005731
90319,20110420,GOOGLE INC,525.72998,3318533,0.008053,252672,0.013515
90319,20110421,GOOGLE INC,525.09998,2633874,-0.001198,252672,0.005277
90319,20110425,GOOGLE INC,525.04999,1757728,-0.000095,252672,-0.001593
90319,20110426,GOOGLE INC,532.82001,3759611,0.014799,252672,0.008980
90319,20110427,GOOGLE INC,537.76001,2498892,0.009271,252672,0.006250
90319,20110428,GOOGLE INC,537.96997,2201232,0.000390,252672,0.003555
90319,20110429,GOOGLE INC,544.09998,4412247,0.011395,252672,0.002301
90319,20110502,GOOGLE INC,538.56000,2337519,-0.010182,252993,-0.001753
90319,20110503,GOOGLE INC,533.89001,2318383,-0.008671,252993,-0.003379
90319,20110504,GOOGLE INC,535.78998,2339945,0.003559,252993,-0.006855
90319,20110505,GOOGLE INC,534.27002,2196487,-0.002837,252993,-0.009070
90319,20110506,GOOGLE INC,535.29999,2249213,0.001928,252993,0.003820
90319,20110509,GOOGLE INC,537.67999,2128205,0.004446,252993,0.004544
90319,20110510,GOOGLE INC,542.65997,2259710,0.009262,252993,0.008074
90319,20110511,GOOGLE INC,535.45001,2601028,-0.013286,252993,-0.011111
90319,20110512,GOOGLE INC,535.04999,1636448,-0.000747,252993,0.004895
90319,20110513,GOOGLE INC,529.54999,2323353,-0.010279,252993,-0.008067
90319,20110516,GOOGLE INC,518.41998,3305687,-0.021018,252993,-0.006204
90319,20110517,GOOGLE INC,530.46002,3610859,0.023224,252993,-0.000369
90319,20110518,GOOGLE INC,529.81000,2163090,-0.001225,252993,0.008804
90319,20110519,GOOGLE INC,531.25000,2720749,0.002718,252993,0.002178
90319,20110520,GOOGLE INC,524.03003,2584317,-0.013591,252993,-0.007688
90319,20110523,GOOGLE INC,518.39001,2512591,-0.010763,252993,-0.011926
90319,20110524,GOOGLE INC,518.26001,2108933,-0.000251,252993,-0.000827
90319,20110525,GOOGLE INC,519.66998,1473279,0.002721,252993,0.003183
90319,20110526,GOOGLE INC,518.13000,2362962,-0.002963,252993,0.003953
90319,20110527,GOOGLE INC,520.90002,1905977,0.005346,252993,0.004081
90319,20110531,GOOGLE INC,529.02002,2937023,0.015588,252993,0.010593
90319,20110601,GOOGLE INC,525.59998,3228876,-0.006465,252993,-0.022785
90319,20110602,GOOGLE INC,528.06000,2433162,0.004680,252993,-0.001225
90319,20110603,GOOGLE INC,523.08002,1977503,-0.009431,252993,-0.009734
90319,20110606,GOOGLE INC,521.06000,2162010,-0.003862,252993,-0.010760
90319,20110607,GOOGLE INC,519.03003,2123517,-0.003896,252993,-0.000956
90319,20110608,GOOGLE INC,519.16998,1884055,0.000270,252993,-0.004187
90319,20110609,GOOGLE INC,516.72998,1848937,-0.004700,252993,0.007378
90319,20110610,GOOGLE INC,509.50500,2741982,-0.013982,252993,-0.013980
90319,20110613,GOOGLE INC,504.73001,2703195,-0.009372,252993,0.000669
90319,20110614,GOOGLE INC,508.37000,2587888,0.007212,252993,0.012612
90319,20110615,GOOGLE INC,502.95001,2351982,-0.010661,252993,-0.017432
90319,20110616,GOOGLE INC,500.37000,3038129,-0.005130,252993,0.001754
90319,20110617,GOOGLE INC,485.01999,5643631,-0.030677,252993,0.003045
90319,20110620,GOOGLE INC,484.57999,3271888,-0.000907,252993,0.005395
90319,20110621,GOOGLE INC,493.00000,2984068,0.017376,252993,0.013423
90319,20110622,GOOGLE INC,487.00500,2625586,-0.012160,252993,-0.006468
90319,20110623,GOOGLE INC,480.22000,5193370,-0.013932,252993,-0.002828
90319,20110624,GOOGLE INC,474.88000,4131612,-0.011120,252993,-0.011726
90319,20110627,GOOGLE INC,482.79999,3682890,0.016678,252993,0.009184
90319,20110628,GOOGLE INC,493.64999,2947489,0.022473,252993,0.012944
